user_id,event_date,event_type,purchase_amount
d798a4,2019-07-30 15:43:45,simple_event,
8d02a4,2019-07-30 15:49:07,registration,
5fc7fc,2019-07-30 15:50:12,simple_event,
e728e6,2019-07-30 15:54:53,registration,
d10fea,2019-07-30 15:55:17,registration,
d525fe,2019-07-30 15:59:26,registration,
d47dc8,2019-07-30 16:06:14,registration,
ab454c,2019-07-30 16:08:29,registration,
ceb276,2019-07-30 16:09:43,registration,
0ec6ff,2019-07-30 16:11:02,purchase,30
dad65b,2019-07-30 16:14:02,simple_event,
a5af0b,2019-07-30 16:16:01,registration,
828d48,2019-07-30 16:18:08,simple_event,
bd2e06,2019-07-30 16:19:11,registration,
7fd6a7,2019-07-30 16:20:26,registration,
6f4b0c,2019-07-30 16:21:00,registration,
b9de52,2019-07-30 16:22:16,registration,
8f9dee,2019-07-30 16:22:32,registration,
814652,2019-07-30 16:23:51,registration,
b28026,2019-07-30 16:26:50,registration,
b5808c,2019-07-30 16:28:30,simple_event,
ffc88b,2019-07-30 16:28:43,simple_event,
3541a7,2019-07-30 16:29:43,simple_event,
0a44b3,2019-07-30 16:32:08,registration,
752730,2019-07-30 16:34:07,registration,
1c8a71,2019-07-30 16:38:17,registration,
e00065,2019-07-30 16:44:10,registration,
33036a,2019-07-30 16:44:27,purchase,40
072378,2019-07-30 16:45:48,registration,
5a15a7,2019-07-30 16:48:48,registration,
1650d0,2019-07-30 16:49:06,simple_event,
dece09,2019-07-30 16:50:42,simple_event,
b5787e,2019-07-30 16:53:50,simple_event,
e38573,2019-07-30 16:54:45,registration,
a507eb,2019-07-30 16:55:35,registration,
9177ac,2019-07-30 16:55:55,simple_event,
1e5d26,2019-07-30 17:00:35,registration,
e77827,2019-07-30 17:04:08,simple_event,
96f083,2019-07-30 17:07:44,registration,
4e50a0,2019-07-30 17:07:52,registration,
0fcfd3,2019-07-30 17:09:30,registration,
da122f,2019-07-30 17:09:57,registration,
fd535e,2019-07-30 17:19:49,simple_event,
c5db26,2019-07-30 17:30:37,simple_event,
1139f6,2019-07-30 17:33:32,simple_event,
306906,2019-07-30 17:37:49,simple_event,
c37dfa,2019-07-30 17:38:09,simple_event,
e577f9,2019-07-30 17:40:12,simple_event,
83b2a7,2019-07-30 17:44:33,simple_event,
cde7f8,2019-07-30 17:54:11,registration,
2f496e,2019-07-30 17:55:21,registration,
a2bcc2,2019-07-30 17:55:52,simple_event,
2898a3,2019-07-30 17:58:31,registration,
9575be,2019-07-30 17:59:01,registration,
406c43,2019-07-30 18:06:17,registration,
04fd43,2019-07-30 18:17:11,registration,
a77ac9,2019-07-30 18:20:00,registration,
dd8e06,2019-07-30 18:25:03,registration,
06b375,2019-07-30 18:25:54,registration,
01af1e,2019-07-30 18:27:46,registration,
cd8e42,2019-07-30 18:28:20,simple_event,
956ad6,2019-07-30 18:28:34,simple_event,
30f8e4,2019-07-30 18:29:27,registration,
6912b6,2019-07-30 18:29:53,registration,
1680c0,2019-07-30 18:38:07,registration,
99037e,2019-07-30 18:41:10,registration,
f7aa02,2019-07-30 18:42:31,registration,
d30adc,2019-07-30 18:43:16,simple_event,
4eac48,2019-07-30 18:43:56,registration,
d9b5c1,2019-07-30 18:50:41,registration,
73532c,2019-07-30 18:55:39,registration,
a13a2b,2019-07-30 18:57:45,simple_event,
51c11d,2019-07-30 18:59:36,simple_event,
b58870,2019-07-30 18:59:56,registration,
bd4df2,2019-07-30 19:07:55,registration,
188815,2019-07-30 19:14:19,simple_event,
e2dc98,2019-07-30 19:26:21,simple_event,
aa5055,2019-07-30 19:35:20,registration,
c4039f,2019-07-30 19:35:29,registration,
314c10,2019-07-30 19:39:08,simple_event,
2dc5a0,2019-07-30 19:44:35,simple_event,
2deb05,2019-07-30 19:47:10,registration,
1f5916,2019-07-30 19:48:31,registration,
54cc98,2019-07-30 19:51:45,registration,
dad65b,2019-07-30 19:56:50,simple_event,
fd506d,2019-07-30 20:04:05,simple_event,
22daed,2019-07-30 20:07:45,simple_event,
17c22e,2019-07-30 20:08:29,registration,
4b7638,2019-07-30 20:08:50,purchase,20
0a2fd0,2019-07-30 20:11:25,simple_event,
8e82cc,2019-07-30 20:12:02,simple_event,
622470,2019-07-30 20:14:03,registration,
d8a421,2019-07-30 20:16:15,registration,
22daed,2019-07-30 20:17:48,simple_event,
090092,2019-07-30 20:18:02,registration,
77b4ef,2019-07-30 20:18:31,simple_event,
611e0d,2019-07-30 20:24:50,simple_event,
56676b,2019-07-30 20:26:24,registration,
3b24f4,2019-07-30 20:26:34,simple_event,
b73094,2019-07-30 20:28:58,simple_event,
597bd4,2019-07-30 20:29:17,simple_event,
6df1c7,2019-07-30 20:30:04,registration,
17b231,2019-07-30 20:34:37,simple_event,
3900df,2019-07-30 20:36:11,registration,
e08927,2019-07-30 20:40:41,registration,
aa6c35,2019-07-30 20:40:42,registration,
8de640,2019-07-30 20:40:56,simple_event,
b96c62,2019-07-30 20:47:41,registration,
e59a86,2019-07-30 20:51:19,registration,
0de284,2019-07-30 20:52:35,registration,
64e48b,2019-07-30 20:53:30,simple_event,
26035e,2019-07-30 20:56:40,registration,
484d11,2019-07-30 20:58:59,registration,
2e794b,2019-07-30 20:59:01,simple_event,
ce34ce,2019-07-30 21:05:13,simple_event,
31a9a7,2019-07-30 21:07:41,simple_event,
42b9c3,2019-07-30 21:09:37,simple_event,
c07b73,2019-07-30 21:09:44,registration,
c274b9,2019-07-30 21:12:14,purchase,30
f58eaa,2019-07-30 21:14:21,simple_event,
88558f,2019-07-30 21:14:48,registration,
2fbff5,2019-07-30 21:16:01,simple_event,
b4712c,2019-07-30 21:16:10,registration,
8d0af2,2019-07-30 21:17:15,registration,
f1ea43,2019-07-30 21:18:11,registration,
aa38b1,2019-07-30 21:19:54,simple_event,
f7c10a,2019-07-30 21:24:06,registration,
65ef85,2019-07-30 21:30:16,simple_event,
a120e2,2019-07-30 21:33:32,registration,
7c2574,2019-07-30 21:33:36,simple_event,
1069a3,2019-07-30 21:33:51,registration,
7488f3,2019-07-30 21:36:07,registration,
8699a7,2019-07-30 21:36:49,simple_event,
320db1,2019-07-30 21:39:24,registration,
5bd05b,2019-07-30 21:42:53,simple_event,
a0cfcc,2019-07-30 21:45:08,registration,
a51747,2019-07-30 21:45:52,registration,
1748be,2019-07-30 21:46:00,registration,
3317c0,2019-07-30 21:51:14,registration,
a82f3c,2019-07-30 21:52:27,registration,
b28c4d,2019-07-30 21:52:50,registration,
132499,2019-07-30 21:54:12,registration,
1680c0,2019-07-30 21:55:38,simple_event,
25dd63,2019-07-30 21:56:12,simple_event,
f94bac,2019-07-30 21:57:10,registration,
3763ee,2019-07-30 21:58:59,simple_event,
079fdc,2019-07-30 22:06:05,registration,
7b9cd1,2019-07-30 22:06:42,registration,
f6558b,2019-07-30 22:07:27,simple_event,
07180c,2019-07-30 22:08:40,registration,
3e5568,2019-07-30 22:09:14,registration,
13cebd,2019-07-30 22:10:34,simple_event,
9466eb,2019-07-30 22:17:26,registration,
c40e6a,2019-07-30 22:20:50,simple_event,
80c196,2019-07-30 22:24:07,simple_event,
067438,2019-07-30 22:30:41,registration,
e657cb,2019-07-30 22:31:08,registration,
13cebd,2019-07-30 22:31:28,simple_event,
e7bc56,2019-07-30 22:34:15,registration,
28c64e,2019-07-30 22:40:51,registration,
189aaf,2019-07-30 22:40:52,registration,
c213c0,2019-07-30 22:40:58,registration,
e5d636,2019-07-30 22:41:20,simple_event,
80f3e2,2019-07-30 22:41:39,simple_event,
bc6c3b,2019-07-30 22:47:39,simple_event,
aa6c35,2019-07-30 22:51:07,simple_event,
451075,2019-07-30 22:51:33,registration,
e4ec01,2019-07-30 22:52:09,registration,
67461a,2019-07-30 22:53:42,registration,
436325,2019-07-30 22:54:47,simple_event,
3f3e27,2019-07-30 22:56:19,registration,
f2bff1,2019-07-30 22:57:08,registration,
19ab02,2019-07-30 22:59:08,simple_event,
cfc770,2019-07-30 23:05:45,registration,
52a25e,2019-07-30 23:06:06,registration,
7de6eb,2019-07-30 23:06:08,simple_event,
6912b6,2019-07-30 23:07:37,simple_event,
343fb7,2019-07-30 23:13:32,registration,
30fee6,2019-07-30 23:25:09,registration,
73d052,2019-07-30 23:25:32,registration,
6286d1,2019-07-30 23:28:03,registration,
fb6360,2019-07-30 23:29:21,registration,
bc9442,2019-07-30 23:30:04,simple_event,
779605,2019-07-30 23:31:02,registration,
d525fe,2019-07-30 23:33:08,purchase,30
b617db,2019-07-30 23:33:24,simple_event,
bdb251,2019-07-30 23:36:03,registration,
a51747,2019-07-30 23:36:35,simple_event,
9be5aa,2019-07-30 23:37:17,registration,
f4b42e,2019-07-30 23:39:18,simple_event,
4ba26a,2019-07-30 23:41:33,registration,
c18f9d,2019-07-30 23:42:13,registration,
eb2c58,2019-07-30 23:42:24,simple_event,
19ed90,2019-07-30 23:46:21,registration,
5fb555,2019-07-30 23:48:28,simple_event,
10cd68,2019-07-30 23:49:32,registration,
81665f,2019-07-30 23:49:36,registration,
567e59,2019-07-30 23:51:44,simple_event,
c59dff,2019-07-30 23:52:36,simple_event,
7b9cd1,2019-07-30 23:54:00,simple_event,
77d448,2019-07-30 23:56:30,simple_event,
57f7ac,2019-07-31 00:00:23,registration,
32ec30,2019-07-31 00:01:16,registration,
4a38bd,2019-07-31 00:05:44,registration,
535600,2019-07-31 00:07:31,registration,
85820f,2019-07-31 00:15:29,registration,
a2e4d0,2019-07-31 00:15:51,registration,
ed9f53,2019-07-31 00:16:51,registration,
0d8340,2019-07-31 00:21:24,simple_event,
382d5f,2019-07-31 00:22:41,simple_event,
25e4df,2019-07-31 00:27:22,registration,
154fac,2019-07-31 00:31:41,registration,
d02c48,2019-07-31 00:32:50,simple_event,
05d27b,2019-07-31 00:34:07,registration,
b1ee9f,2019-07-31 00:36:24,purchase,40
e2cb61,2019-07-31 00:36:32,registration,
ed94d6,2019-07-31 00:39:02,simple_event,
8260bf,2019-07-31 00:39:48,registration,
e25536,2019-07-31 00:40:26,registration,
e16245,2019-07-31 00:46:51,registration,
0dc74b,2019-07-31 00:50:22,registration,
51dc02,2019-07-31 00:50:31,simple_event,
19fbd5,2019-07-31 00:52:01,registration,
f00947,2019-07-31 00:55:59,registration,
707a9b,2019-07-31 01:01:34,registration,
90559a,2019-07-31 01:01:41,simple_event,
ea2f51,2019-07-31 01:03:18,registration,
346c95,2019-07-31 01:04:30,simple_event,
8e5f8b,2019-07-31 01:10:14,simple_event,
a7a1d5,2019-07-31 01:11:21,simple_event,
a8a5aa,2019-07-31 01:14:45,simple_event,
c5e900,2019-07-31 01:15:21,registration,
d60f2c,2019-07-31 01:17:39,registration,
73532c,2019-07-31 01:21:58,simple_event,
70930d,2019-07-31 01:22:02,registration,
90e6bc,2019-07-31 01:22:53,registration,
48cac1,2019-07-31 01:23:07,simple_event,
be9b05,2019-07-31 01:25:12,registration,
ca6db7,2019-07-31 01:27:22,simple_event,
414ec0,2019-07-31 01:30:47,registration,
754231,2019-07-31 01:33:35,simple_event,
a54156,2019-07-31 01:33:48,registration,
2d4ddf,2019-07-31 01:39:20,registration,
5290a3,2019-07-31 01:40:09,simple_event,
fb6360,2019-07-31 01:40:25,simple_event,
80c196,2019-07-31 01:45:17,simple_event,
fd506d,2019-07-31 01:49:48,simple_event,
cd40a1,2019-07-31 01:56:39,registration,
c9a556,2019-07-31 02:02:45,registration,
2095b1,2019-07-31 02:05:12,simple_event,
a7673f,2019-07-31 02:06:54,simple_event,
a7b331,2019-07-31 02:07:57,registration,
455da4,2019-07-31 02:12:16,registration,
c07b73,2019-07-31 02:15:23,purchase,20
652647,2019-07-31 02:20:41,registration,
3eeb3f,2019-07-31 02:21:23,simple_event,
397de4,2019-07-31 02:25:15,registration,
1748be,2019-07-31 02:38:53,simple_event,
6cb735,2019-07-31 02:39:02,registration,
c29261,2019-07-31 02:41:48,registration,
348c57,2019-07-31 02:41:50,registration,
37fa41,2019-07-31 02:42:22,simple_event,
529da9,2019-07-31 02:51:07,registration,
e7edaa,2019-07-31 02:51:28,registration,
ca92ed,2019-07-31 02:51:36,registration,
829ede,2019-07-31 02:52:48,simple_event,
af5149,2019-07-31 02:53:19,registration,
b94c66,2019-07-31 02:56:57,simple_event,
9923c4,2019-07-31 03:00:36,registration,
f1c95f,2019-07-31 03:02:19,simple_event,
597bd4,2019-07-31 03:04:44,simple_event,
59e828,2019-07-31 03:07:19,simple_event,
8a1254,2019-07-31 03:10:55,simple_event,
54cc98,2019-07-31 03:11:50,simple_event,
d5be5b,2019-07-31 03:12:50,simple_event,
ce9f31,2019-07-31 03:13:06,simple_event,
125605,2019-07-31 03:16:14,registration,
e7bc56,2019-07-31 03:18:21,simple_event,
a3c0b0,2019-07-31 03:19:28,purchase,40
99037e,2019-07-31 03:22:02,purchase,10
99806f,2019-07-31 03:22:16,registration,
a60215,2019-07-31 03:23:45,simple_event,
8d533d,2019-07-31 03:24:54,registration,
8df121,2019-07-31 03:29:28,registration,
eef2a8,2019-07-31 03:30:06,simple_event,
adf47f,2019-07-31 03:30:39,simple_event,
2a91ab,2019-07-31 03:31:48,simple_event,
71630c,2019-07-31 03:31:48,registration,
e1a151,2019-07-31 03:34:33,simple_event,
2b0ca4,2019-07-31 03:35:36,simple_event,
b76736,2019-07-31 03:36:34,purchase,10
54cc98,2019-07-31 03:37:37,purchase,30
370fd7,2019-07-31 03:40:14,simple_event,
fca720,2019-07-31 03:40:44,registration,
a51747,2019-07-31 03:47:11,simple_event,
4ed708,2019-07-31 03:47:19,registration,
bffcfb,2019-07-31 03:48:56,simple_event,
61a615,2019-07-31 03:49:01,simple_event,
7f2f77,2019-07-31 03:50:53,simple_event,
3daca1,2019-07-31 04:00:14,registration,
3eeb3f,2019-07-31 04:07:33,purchase,40
e2308c,2019-07-31 04:08:21,simple_event,
e4361f,2019-07-31 04:08:59,simple_event,
09d5eb,2019-07-31 04:14:51,simple_event,
85367a,2019-07-31 04:15:41,purchase,10
4ca657,2019-07-31 04:18:42,simple_event,
c80d64,2019-07-31 04:22:46,registration,
067438,2019-07-31 04:26:00,simple_event,
0f9c49,2019-07-31 04:26:38,registration,
6eefdc,2019-07-31 04:31:35,registration,
71441e,2019-07-31 04:38:48,simple_event,
923889,2019-07-31 04:39:57,registration,
a9fe74,2019-07-31 04:47:10,registration,
f9c248,2019-07-31 04:47:44,registration,
301c57,2019-07-31 04:47:53,registration,
2925a3,2019-07-31 04:49:49,simple_event,
61b72b,2019-07-31 04:52:05,registration,
afbda0,2019-07-31 05:03:57,simple_event,
4c6e0c,2019-07-31 05:09:37,simple_event,
21d4b9,2019-07-31 05:10:15,simple_event,
d9386a,2019-07-31 05:11:23,registration,
25e4df,2019-07-31 05:11:58,simple_event,
7896cc,2019-07-31 05:13:24,registration,
dece09,2019-07-31 05:16:43,simple_event,
2c3992,2019-07-31 05:17:25,registration,
d0f246,2019-07-31 05:19:18,registration,
2423d8,2019-07-31 05:24:25,registration,
dcb1dd,2019-07-31 05:27:22,registration,
9207a3,2019-07-31 05:27:51,simple_event,
2874fa,2019-07-31 05:28:23,registration,
8d6704,2019-07-31 05:30:43,simple_event,
aa38b1,2019-07-31 05:33:34,simple_event,
37e9dd,2019-07-31 05:35:51,registration,
1c8a71,2019-07-31 05:37:55,simple_event,
1748be,2019-07-31 05:51:00,simple_event,
b22e43,2019-07-31 05:54:27,registration,
f5267b,2019-07-31 05:57:19,registration,
0b56ee,2019-07-31 05:58:23,simple_event,
86cf3a,2019-07-31 06:02:48,simple_event,
5cc431,2019-07-31 06:06:51,registration,
d81963,2019-07-31 06:09:41,registration,
1c5698,2019-07-31 06:11:32,registration,
e01b8a,2019-07-31 06:14:59,registration,
d54c6c,2019-07-31 06:19:40,registration,
71a4c2,2019-07-31 06:19:58,registration,
e459c4,2019-07-31 06:23:00,registration,
0a2331,2019-07-31 06:23:03,simple_event,
8c4976,2019-07-31 06:24:12,simple_event,
2095b1,2019-07-31 06:27:30,simple_event,
f1ea43,2019-07-31 06:28:14,simple_event,
5fedbc,2019-07-31 06:36:46,registration,
cdd516,2019-07-31 06:37:04,registration,
54fd6b,2019-07-31 06:39:10,simple_event,
e8af74,2019-07-31 06:40:58,registration,
067438,2019-07-31 06:42:48,simple_event,
8ab6d1,2019-07-31 06:44:48,registration,
71ab43,2019-07-31 06:45:25,registration,
3679bb,2019-07-31 06:52:48,registration,
f81485,2019-07-31 06:54:00,registration,
1326b2,2019-07-31 06:55:11,simple_event,
fbf129,2019-07-31 06:57:38,simple_event,
759faf,2019-07-31 06:58:14,registration,
eba511,2019-07-31 06:58:22,simple_event,
70930d,2019-07-31 07:00:54,simple_event,
210e23,2019-07-31 07:01:44,registration,
de4dc6,2019-07-31 07:05:23,simple_event,
d525fe,2019-07-31 07:09:03,purchase,20
6f7d5d,2019-07-31 07:15:05,simple_event,
d798a4,2019-07-31 07:17:23,simple_event,
e75273,2019-07-31 07:19:49,simple_event,
6892b1,2019-07-31 07:20:30,simple_event,
75d3cd,2019-07-31 07:24:43,simple_event,
d17d5d,2019-07-31 07:28:56,registration,
84eeee,2019-07-31 07:30:44,simple_event,
a82d3f,2019-07-31 07:32:44,registration,
a8a5aa,2019-07-31 07:33:10,simple_event,
df171c,2019-07-31 07:34:51,registration,
51b45e,2019-07-31 07:37:01,registration,
1429d6,2019-07-31 07:43:32,simple_event,
33887e,2019-07-31 07:43:42,simple_event,
83f154,2019-07-31 07:49:33,registration,
610e66,2019-07-31 07:50:41,registration,
8b15ba,2019-07-31 07:56:26,simple_event,
17658d,2019-07-31 07:57:19,simple_event,
c96550,2019-07-31 07:58:35,registration,
678de5,2019-07-31 08:00:13,simple_event,
378f16,2019-07-31 08:00:22,purchase,10
9fde14,2019-07-31 08:03:03,simple_event,
07180c,2019-07-31 08:07:06,purchase,30
6912b6,2019-07-31 08:11:02,simple_event,
8b15ba,2019-07-31 08:12:06,simple_event,
01843b,2019-07-31 08:17:52,simple_event,
71ac11,2019-07-31 08:20:52,simple_event,
48e461,2019-07-31 08:22:29,simple_event,
e77d1c,2019-07-31 08:22:30,simple_event,
a81ff3,2019-07-31 08:26:25,registration,
fcc7e7,2019-07-31 08:28:53,registration,
24f10b,2019-07-31 08:29:51,simple_event,
beb9ea,2019-07-31 08:30:38,simple_event,
e0c71a,2019-07-31 08:38:46,registration,
90c4b6,2019-07-31 08:38:53,registration,
9841a5,2019-07-31 08:39:31,simple_event,
2da883,2019-07-31 08:39:46,simple_event,
68f99b,2019-07-31 08:39:51,simple_event,
a6368a,2019-07-31 08:40:31,registration,
082c52,2019-07-31 08:43:04,simple_event,
3e4a95,2019-07-31 08:43:04,simple_event,
84643c,2019-07-31 08:43:19,simple_event,
f4529f,2019-07-31 08:44:30,registration,
057048,2019-07-31 08:46:49,registration,
188815,2019-07-31 08:52:54,simple_event,
f610ac,2019-07-31 08:55:51,simple_event,
55ebd7,2019-07-31 08:56:09,simple_event,
1876b9,2019-07-31 08:56:19,registration,
bb928c,2019-07-31 08:57:24,simple_event,
21d4b9,2019-07-31 08:58:06,simple_event,
d6bcd5,2019-07-31 09:00:07,registration,
4c31d9,2019-07-31 09:00:52,registration,
4cbdb4,2019-07-31 09:01:23,registration,
5a886e,2019-07-31 09:10:49,simple_event,
4a0550,2019-07-31 09:14:15,simple_event,
0210b9,2019-07-31 09:18:02,registration,
155b78,2019-07-31 09:18:42,registration,
072378,2019-07-31 09:20:26,simple_event,
a78bc0,2019-07-31 09:20:36,simple_event,
c7f6f5,2019-07-31 09:21:10,registration,
6cfe9f,2019-07-31 09:27:27,registration,
7e85aa,2019-07-31 09:28:41,simple_event,
652b83,2019-07-31 09:29:37,registration,
d5e6d3,2019-07-31 09:31:07,simple_event,
759faf,2019-07-31 09:39:19,simple_event,
4215e3,2019-07-31 09:39:39,registration,
8e7e1a,2019-07-31 09:40:12,simple_event,
1f5916,2019-07-31 09:41:35,simple_event,
e43e1b,2019-07-31 09:42:13,registration,
96f083,2019-07-31 09:42:19,simple_event,
ffc910,2019-07-31 09:43:42,registration,
8dc822,2019-07-31 09:47:40,registration,
9c9785,2019-07-31 09:50:23,registration,
ba7880,2019-07-31 09:53:28,registration,
6709e5,2019-07-31 09:55:51,registration,
ef41be,2019-07-31 10:09:29,simple_event,
00505f,2019-07-31 10:14:33,registration,
7439a9,2019-07-31 10:17:56,registration,
88558f,2019-07-31 10:18:35,simple_event,
f396ff,2019-07-31 10:18:53,registration,
de70c7,2019-07-31 10:20:04,purchase,10
cd6b8c,2019-07-31 10:21:13,registration,
7dc252,2019-07-31 10:23:48,registration,
ffcbbf,2019-07-31 10:25:18,registration,
e0af18,2019-07-31 10:26:15,simple_event,
132499,2019-07-31 10:27:04,simple_event,
6fd7cf,2019-07-31 10:27:52,registration,
611e0d,2019-07-31 10:29:43,simple_event,
9a65e2,2019-07-31 10:33:55,simple_event,
e1a151,2019-07-31 10:37:10,simple_event,
